
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
3,Shareef Abdur-Rahim,PF,6-9,225,December 11 1976,7,University of California
33,Michael Bradley,C,6-10,245,April 18 1979,2,Villanova University
40,Jason Collier,C,7-0,260,September 8 1977,3,Georgia Institute of Technology
4,Chris Crawford,PF,6-9,235,May 13 1975,6,Marquette University
5,Josh Davis,PF,6-8,235,August 10 1980,R,University of Wyoming
32,Boris Diaw,SG,6-8,250,April 16 1982,R,
12,Dan Dickau,PG,6-0,190,September 16 1978,1,Gonzaga University
15,Hiram Fuller,PF,6-9,240,May 15 1981,R,California State University Fresno
5,Dion Glover,SG,6-5,228,October 22 1978,4,Georgia Institute of Technology
6,Travis Hansen,SF,6-6,205,April 15 1978,R,Brigham Young University
44,Alan Henderson,PF,6-9,235,December 2 1972,8,Indiana University
1,Stephen Jackson,SF,6-8,218,April 5 1978,3,Butler County Community College
2,Nazr Mohammed,C,6-10,221,September 5 1977,5,University of Kentucky
34,Mamadou N'Diaye,C,7-0,255,June 16 1975,3,Auburn University
54,Lee Nailon,PF,6-9,238,February 22 1975,3,Texas Christian University
7,Wesley Person,SG,6-6,195,March 28 1971,9,Auburn University
10,Joel Przybilla,C,7-1,255,October 10 1979,3,University of Minnesota
42,Theo Ratliff,C,6-10,225,April 17 1973,8,University of Wyoming
12,Zeljko Rebraca,C,7-0,257,April 9 1972,2,
3,Bob Sura,SG,6-5,200,March 25 1973,8,Florida State University
31,Jason Terry,PG,6-2,185,September 15 1977,4,University of Arizona
11,Jacque Vaughn,PG,6-1,190,February 11 1975,6,University of Kansas
36,Rasheed Wallace,PF,6-10,225,September 17 1974,8,University of North Carolina
