
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Kevin Durant,23,66,66,2546,13.0,26.3,.496,2.7,7.0,.387,10.3,19.3,.535,8.7,10.2,.860,0.8,9.9,10.7,4.7,1.8,1.6,5.0,2.7,37.5,,114,101
2,Russell Westbrook,23,66,66,2331,12.8,28.0,.457,1.4,4.3,.316,11.4,23.7,.482,7.5,9.1,.823,2.1,4.5,6.7,8.0,2.5,0.5,5.3,3.3,34.5,,108,105
3,James Harden,22,62,2,1946,8.2,16.7,.491,3.0,7.7,.390,5.2,8.9,.579,8.3,9.8,.846,0.8,5.9,6.7,6.1,1.6,0.4,3.6,4.0,27.7,,125,105
4,Serge Ibaka,22,66,66,1792,7.5,14.1,.535,0.0,0.1,.333,7.5,14.0,.536,2.2,3.4,.661,5.6,8.8,14.3,0.8,1.0,6.9,2.3,5.2,17.4,,113,98
5,Kendrick Perkins,27,65,65,1744,3.8,7.8,.489,0.0,0.0,,3.8,7.8,.489,2.2,3.3,.652,3.6,9.1,12.6,2.3,0.7,2.2,3.5,5.6,9.7,,96,103
6,Nick Collison,31,63,0,1307,4.7,7.9,.597,0.0,0.0,.000,4.7,7.9,.600,1.7,2.4,.710,4.7,6.1,10.8,3.2,1.3,1.1,2.4,6.0,11.2,,121,105
7,Daequan Cook,24,57,22,989,5.7,15.4,.368,4.1,11.9,.346,1.6,3.5,.441,0.7,1.1,.636,0.6,5.7,6.4,0.8,1.1,0.6,0.8,3.6,16.2,,106,107
8,Thabo Sefolosha,27,42,42,914,3.8,8.8,.432,1.8,4.0,.437,2.0,4.7,.429,2.1,2.4,.884,1.2,6.0,7.2,2.7,2.1,1.0,2.3,4.4,11.5,,109,104
9,Nazr Mohammed,34,63,1,692,5.9,12.6,.467,0.0,0.1,.000,5.9,12.5,.470,1.0,1.7,.565,4.4,8.3,12.7,1.0,1.5,2.8,1.9,7.5,12.8,,102,102
10,Reggie Jackson,21,45,0,501,5.3,16.4,.321,1.3,6.4,.210,3.9,10.0,.392,2.6,3.0,.862,1.4,4.0,5.5,7.3,2.6,0.1,3.7,3.2,14.4,,90,105
11,Derek Fisher,37,20,0,407,4.7,13.7,.343,1.4,4.4,.314,3.3,9.3,.356,1.6,1.8,.929,0.3,3.4,3.7,3.6,1.4,0.1,1.9,4.1,12.4,,92,108
12,Royal Ivey,30,34,0,354,3.8,10.6,.356,2.6,7.7,.340,1.2,2.9,.400,0.1,1.2,.125,0.1,3.4,3.5,1.5,2.0,0.0,1.3,5.2,10.3,,92,107
13,Cole Aldrich,23,26,0,173,6.6,12.5,.524,0.0,0.0,,6.6,12.5,.524,3.9,4.2,.929,3.9,10.4,14.3,0.9,2.4,4.8,2.7,6.6,17.0,,113,96
14,Lazar Hayward,25,26,0,141,4.8,13.9,.342,1.5,5.1,.286,3.3,8.8,.375,2.6,4.4,.583,0.7,5.1,5.9,1.5,1.1,0.4,3.3,6.6,13.5,,80,107
15,Eric Maynor,24,9,0,137,5.3,14.7,.359,2.3,6.4,.353,3.0,8.3,.364,1.5,1.5,1.000,1.1,3.8,4.9,8.3,1.9,0.0,4.1,4.9,14.3,,96,107
16,Ryan Reid,25,5,0,17,12.1,15.2,.800,0.0,0.0,,12.1,15.2,.800,0.0,0.0,,3.0,3.0,6.1,0.0,0.0,0.0,3.0,3.0,24.3,,128,112
