
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
11,B.J. Armstrong,PG,6-2,175,September 9 1967,6,University of Iowa
20,Jon Barry,SG,6-4,195,July 25 1969,3,Georgia Institute of Technology
21,Robert Churchwell,SG,6-6,195,February 20 1972,R,Georgetown University
12,Bimbo Coles,PG,6-1,180,April 22 1968,5,Virginia Polytechnic Institute and State University
55,Andrew DeClercq,C,6-10,230,February 1 1973,R,University of Florida
25,Chris Gatling,PF,6-10,220,September 3 1967,4,Old Dominion University
43,Geert Hammink,C,7-0,262,July 12 1969,2,Louisiana State University
10,Tim Hardaway,PG,6-0,175,September 1 1966,5,University of Texas at El Paso
7,Jerome Kersey,SF,6-7,215,June 26 1962,11,Longwood University
3,Donyell Marshall,SF,6-9,218,May 18 1973,1,University of Connecticut
17,Chris Mullin,SF,6-6,200,July 30 1963,10,St. John's University
44,Clifford Rozier,C,6-11,245,October 31 1972,1,University of Louisville
4,Rony Seikaly,C,6-11,230,May 10 1965,7,Syracuse University
32,Joe Smith,PF,6-10,225,July 26 1975,R,University of Maryland
15,Latrell Sprewell,SG,6-5,190,September 8 1970,3,University of Alabama
41,Kevin Willis,PF,7-0,220,September 6 1962,10,Michigan State University
12,David Wood,PF,6-9,227,November 30 1964,5,University of Nevada Reno
